249	9	1
250	10	1
250	24	1
251	10	1
251	24	1
252	10	1
253	10	2
254	10	1
255	10	1
256	10	1
257	10	1
257	19	1
258	10	1
259	10	1
260	10	1
261	10	1
261	19	1
262	10	1
263	10	1
264	10	1
265	10	1
266	10	1
267	10	1
268	10	1
269	10	1
270	10	1
271	10	1
272	10	1
273	10	1
273	15	2
273	16	1
274	10	1
275	10	1
275	1368	9
276	10	1
276	1368	6
277	10	1
277	1368	2
278	10	1
278	1108	1
278	1758	1
279	10	1
279	281	1
280	10	1
281	10	1
282	10	1
283	10	1
284	10	1
284	935	1
285	10	1
285	21	1
285	816	1
285	817	1
285	818	1
285	935	1
285	1373	1
286	10	1
287	10	1
288	10	1
288	282	1
289	10	1
289	288	2
289	817	1
290	10	1
290	12	1
291	10	1
292	10	2
292	11	3
292	12	2
293	10	1
293	11	4
294	10	1
294	11	3
295	10	1
296	10	1
296	11	2
296	12	1
297	10	1
298	11	1
299	11	3
300	11	1
301	11	1
302	11	1
303	11	1
303	20	1
303	32	1
303	300	1
303	1684	2
303	1705	1
304	11	1
305	11	1
306	11	1
307	11	1
308	11	2
308	12	1
309	11	1
310	11	1
311	11	1
312	11	1
313	11	1
314	11	1
315	11	1
316	11	2
317	11	1
318	11	1
319	11	1
319	1758	1
320	11	1
321	11	1
322	11	1
323	11	1
324	11	1
325	11	1
326	11	1
327	11	1
328	11	1
329	11	1
330	11	1
331	11	1
332	11	1
333	11	1
334	11	1
334	14	1
335	11	1
335	14	1
336	11	1
337	12	1
338	12	1
339	12	1
339	13	1
339	14	1
340	12	1
341	12	1
342	12	1
343	12	1
344	12	1
345	12	1
345	14	1
346	12	1
346	15	1
347	12	1
347	15	1
348	12	1
348	15	1
349	12	1
350	12	1
351	12	1
352	12	1
353	12	1
354	12	1
355	12	1
356	12	1
357	12	1
358	12	1
358	15	1
358	19	1
358	285	3
358	295	2
358	816	6
358	817	4
358	818	9
358	1368	5
358	1373	1
359	12	1
359	816	1
360	12	1
360	816	1
361	12	1
362	12	1
363	12	1
364	13	1
365	13	1
366	13	1
366	14	1
367	13	1
368	13	1
368	14	1
369	13	1
370	13	1
371	13	1
372	13	1
373	13	1
374	13	1
375	13	1
376	13	2
377	13	2
378	13	1
379	13	1
380	13	1
381	13	1
382	13	1
383	13	1
384	13	1
385	13	1
386	13	1
386	43	1
386	61	2
386	129	1
386	213	2
386	220	1
386	262	9
386	263	1
386	264	4
386	272	1
386	382	1
386	416	1
386	425	3
386	562	2
386	565	3
386	566	1
386	581	1
386	593	1
386	920	1
386	1025	1
386	1033	4
386	1034	1
386	1103	1
386	1137	1
386	1169	2
386	1171	1
386	1206	2
386	1207	1
386	1269	3
386	1333	1
386	1365	1
386	1510	1
386	1758	1
387	13	1
388	13	1
389	13	1
390	13	1
391	13	1
392	13	1
393	13	1
393	16	1
394	13	1
395	13	1
396	13	1
397	13	1
397	14	1
398	13	1
399	13	1
400	13	1
401	13	1
402	13	1
403	13	1
404	13	1
405	13	1
406	13	1
407	13	1
408	13	1
409	13	1
410	13	1
411	13	1
412	13	1
413	13	1
414	13	1
415	13	1
416	13	1
417	14	1
418	14	1
419	14	1
420	14	1
421	14	1
422	14	2
423	14	1
424	14	1
425	14	4
426	14	3
427	14	1
428	14	1
429	14	1
430	14	1
431	14	1
432	14	1
433	14	1
434	14	1
435	14	1
436	14	1
436	25	1
436	34	1
436	39	1
436	40	2
436	41	2
436	42	2
436	43	3
436	44	1
436	45	1
436	46	1
436	47	2
436	48	6
436	50	2
436	102	2
436	124	1
436	129	2
436	133	1
436	192	1
436	198	1
436	251	1
436	262	2
436	272	1
436	279	1
436	280	1
436	327	1
436	328	1
436	329	1
436	330	1
436	344	1
436	383	1
436	385	1
436	416	1
436	477	1
436	479	1
436	526	1
436	561	1
436	562	1
436	567	1
436	580	1
436	593	2
436	596	1
436	609	1
436	693	1
436	724	1
436	821	1
436	830	1
436	904	5
436	916	1
436	951	2
436	962	1
436	1000	1
436	1054	1
436	1103	1
436	1130	1
436	1137	3
436	1182	1
436	1226	1
436	1251	1
436	1285	1
436	1325	1
436	1333	1
436	1352	1
436	1356	3
436	1358	7
436	1365	4
436	1758	3
437	14	1
437	1325	1
438	14	1
439	14	1
440	14	1
441	14	1
442	14	1
442	34	1
442	864	1
443	14	1
444	14	2
445	14	1
446	14	1
447	14	1
448	14	1
449	14	1
450	14	1
451	14	1
452	14	2
453	14	1
454	14	1
455	14	1
456	14	1
457	14	1
458	14	1
459	14	1
460	14	1
461	14	1
462	14	1
463	14	1
464	14	1
464	15	1
465	14	1
466	14	1
467	14	1
468	14	1
469	14	1
470	14	1
470	21	1
470	22	2
470	704	1
470	880	1
470	1758	1
471	14	1
472	14	1
473	14	1
474	14	1
475	14	1
476	14	1
477	14	1
478	14	1
479	14	1
480	15	1
481	15	1
482	15	1
483	15	1
484	15	1
485	15	3
486	15	1
487	15	1
488	15	2
489	15	1
490	15	1
491	15	1
492	15	1
493	15	1
494	15	1
494	23	2
495	15	1
496	15	2
497	15	1
498	15	1
499	15	1
500	15	1
501	15	1
502	15	1
503	15	1
504	15	1
505	15	1
506	16	1
507	16	1
508	16	1
509	16	1
510	16	1
511	16	1
512	16	1
513	16	1
514	16	1
515	16	1
516	16	1
517	16	1
518	16	1
519	16	1
520	16	1
521	16	1
522	16	1
523	16	1
524	16	1
525	16	1
526	16	1
527	17	1
528	17	5
529	17	1
530	17	1
531	17	1
532	17	1
533	17	1
534	17	1
535	17	1
536	17	1
537	17	1
538	17	1
539	17	1
540	17	2
541	17	1
542	17	1
543	17	1
544	17	1
545	17	1
546	17	1
547	17	1
548	17	1
549	17	1
550	17	1
551	17	1
552	17	1
553	17	1
554	17	1
555	17	1
555	18	1
556	17	1
557	17	1
558	17	1
559	18	1
560	18	1
561	18	1
562	18	1
562	1758	4
563	18	1
564	18	1
565	18	1
566	18	1
567	18	1
568	18	1
569	18	1
570	18	1
570	35	1
571	18	1
572	18	1
572	19	1
573	18	2
573	19	2
574	18	1
575	18	1
576	18	1
577	18	1
578	18	1
579	18	1
580	18	1
581	18	1
582	18	1
583	18	1
583	1371	1
584	18	1
585	18	1
586	18	1
587	19	1
588	19	1
589	19	1
590	19	1
591	19	1
592	19	1
593	19	1
594	19	1
595	19	1
596	19	1
597	19	1
598	19	1
599	19	1
600	19	1
601	19	2
602	19	2
603	19	1
603	283	2
604	19	1
604	283	2
605	19	1
605	21	2
605	285	1
605	816	1
605	1372	2
606	19	1
607	19	1
608	19	1
609	19	1
610	19	1
611	19	1
612	19	2
612	128	2
612	816	2
613	19	2
613	21	1
613	128	1
613	816	1
613	1370	2
614	19	1
614	424	1
614	818	2
615	19	1
615	424	1
615	818	1
616	19	1
617	19	1
618	19	2
619	19	2
620	19	2
621	19	2
622	19	1
623	19	1
624	19	1
625	19	3
625	173	3
625	376	1
625	909	1
625	1409	1
625	1437	1
625	1442	1
625	1448	2
626	19	4
626	173	3
626	424	2
626	909	1
626	1437	1
626	1442	1
626	1448	2
627	19	1
628	19	1
629	19	1
629	424	2
629	1084	1
630	19	1
631	19	1
632	19	1
633	19	1
634	19	1
635	19	1
636	19	1
637	20	1
638	20	1
639	20	1
640	20	1
641	20	1
642	20	1
643	20	1
644	20	1
645	20	1
646	20	1
647	20	1
648	20	1
649	20	1
650	20	1
651	20	1
652	20	1
653	20	1
654	20	1
655	20	1
656	20	1
657	20	1
658	20	1
659	20	1
660	20	1
661	20	1
662	20	1
663	20	1
663	21	3
663	816	1
664	20	1
665	20	1
666	20	1
667	20	1
668	20	1
669	20	1
670	20	1
670	336	1
671	20	1
672	21	1
673	21	1
674	21	1
675	21	1
676	21	1
677	21	1
678	21	1
678	1374	2
679	21	1
679	818	1
679	1374	1
680	21	2
680	424	1
680	1370	1
680	1758	68
681	21	1
682	21	1
683	21	1
684	21	1
685	21	1
686	21	1
687	21	1
688	21	1
688	285	1
688	294	1
688	803	2
688	808	2
688	811	2
688	814	1
688	815	2
688	816	1
688	1368	1
688	1369	1
688	1372	2
688	1375	1
689	21	1
690	21	1
691	21	1
692	21	1
693	21	1
694	21	1
695	21	1
695	1369	1
696	21	1
696	294	1
696	1375	1
697	21	1
697	290	2
697	291	2
698	21	1
698	290	1
698	291	1
699	21	1
700	21	1
701	21	1
702	21	1
703	21	1
704	21	2
705	21	1
706	21	1
707	21	1
708	21	1
709	21	1
710	22	1
711	22	1
712	22	1
713	22	1
714	22	1
715	22	1
716	22	1
717	22	1
718	22	1
719	22	1
720	22	1
721	22	2
722	22	2
723	22	1
724	22	1
725	22	2
726	22	1
727	22	1
728	22	1
729	22	1
730	22	1
731	22	1
732	22	1
733	22	1
734	22	1
735	22	1
736	22	1
737	22	1
738	22	1
739	22	1
740	22	1
741	22	1
742	22	1
743	22	1
743	1129	1
743	1140	1
744	22	1
745	22	1
746	22	1
747	22	1
748	22	1
749	22	1
750	22	1
751	22	1
752	22	1
753	22	1
754	22	1
754	1167	1
755	22	1
756	23	1
757	23	1
758	23	1
759	23	1
760	23	1
761	23	1
762	23	1
763	23	1
764	23	2
765	23	1
766	23	1
767	23	1
767	60	1
767	452	1
768	23	1
769	23	1
770	23	1
771	23	1
772	23	1
773	23	1
774	23	1
775	23	2
775	538	1
775	805	1
776	23	1
777	23	1
778	23	1
779	23	1
780	23	1
781	23	1
782	23	1
783	23	1
784	23	1
785	24	1
786	24	1
787	24	1
788	24	1
789	24	1
790	24	1
791	24	1
792	24	1
793	24	1
793	125	1
793	803	1
793	815	1
793	818	1
793	1368	1
794	25	1
795	25	1
796	25	2
796	794	1
797	25	2
797	412	1
797	1758	2
798	25	1
799	25	1
800	25	1
801	25	1
802	25	4
803	25	1
804	25	1
805	25	1
806	25	1
807	25	1
808	25	1
809	25	1
810	25	1
811	25	1
812	25	2
813	25	1
813	189	1
813	194	1
813	301	1
813	303	1
813	327	2
813	341	1
813	869	1
813	933	1
813	940	2
813	947	1
813	958	2
813	959	1
813	1390	2
814	25	1
815	25	2
816	25	3
817	25	1
817	69	1
817	101	1
817	144	1
817	256	2
817	306	1
817	539	1
817	689	3
817	690	3
817	692	1
817	696	1
817	697	1
817	988	1
817	1378	1
818	25	1
818	69	1
818	101	1
818	144	1
818	256	2
818	306	1
818	539	1
818	689	3
818	690	2
818	692	1
818	696	1
818	697	1
818	988	1
818	1378	1
819	25	1
820	25	1
821	25	1
822	25	1
823	25	2
823	334	1
823	335	1
823	336	1
823	1758	1
824	25	1
825	25	1
826	25	1
827	25	1
828	25	1
829	25	1
830	25	1
831	25	1
832	25	2
833	25	1
834	25	1
835	25	2
835	163	1
835	200	1
835	531	1
835	533	1
835	536	1
835	639	1
835	704	2
835	945	1
835	994	1
835	1005	1
835	1007	1
835	1008	1
835	1009	1
835	1018	2
835	1020	2
835	1490	1
835	1766	1
836	25	1
836	33	1
836	34	1
836	52	1
836	66	2
836	69	1
836	93	1
836	101	1
836	142	1
836	143	3
836	178	1
836	191	1
836	194	1
836	195	1
836	306	1
836	307	1
836	324	1
836	325	1
836	341	1
836	436	1
836	437	1
836	438	1
836	479	1
836	504	1
836	516	1
836	527	2
836	530	1
836	531	1
836	542	2
836	639	2
836	663	1
836	692	1
836	700	1
836	704	2
836	734	2
836	784	1
836	822	1
836	832	1
836	833	1
836	859	1
836	871	1
836	887	1
836	991	2
836	993	2
836	1002	1
836	1005	1
836	1007	1
836	1012	1
836	1034	1
836	1167	1
836	1312	1
836	1313	2
836	1321	1
836	1322	1
836	1378	1
836	1387	1
836	1389	3
836	1405	1
836	1459	1
836	1460	1
836	1461	1
836	1462	1
836	1471	2
836	1488	1
836	1492	2
836	1501	1
836	1648	1
836	1655	2
836	1665	1
836	1713	2
836	1716	1
836	1739	2
836	1740	3
836	1741	1
836	1747	1
836	1752	2
836	1753	2
836	1758	5
836	1766	2
837	25	1
838	25	1
839	25	1
840	25	1
841	25	1
842	25	1
843	25	1
844	25	1
845	25	1
845	754	1
845	1474	1
846	25	1
847	25	1
848	25	1
849	25	1
850	25	1
851	25	1
852	25	1
853	25	1
854	25	1
855	25	1
856	26	1
856	37	2
856	546	1
856	713	1
856	1535	1
857	26	1
857	37	2
857	546	1
857	713	1
857	1535	1
858	26	2
858	27	2
858	28	3
858	29	1
858	30	1
858	37	1
858	50	1
858	51	1
858	110	1
858	111	2
858	546	1
858	713	3
858	714	1
858	715	1
858	719	2
858	723	1
858	724	1
858	726	1
858	727	1
858	778	1
858	779	1
858	1337	1
858	1535	1
859	26	2
859	27	2
859	713	3
860	26	3
860	713	4
861	26	1
861	27	1
861	28	2
861	29	1
861	30	1
861	37	1
861	51	1
861	109	1
861	110	1
861	111	2
861	237	3
861	238	3
861	546	2
861	675	1
861	713	2
861	714	1
861	719	1
861	723	1
861	727	2
861	740	1
861	778	2
861	779	2
861	795	1
861	1337	2
861	1535	2
862	26	1
862	27	1
862	28	2
862	29	1
862	30	1
862	37	1
862	51	1
862	109	1
862	110	1
862	111	2
862	237	3
862	238	3
862	546	2
862	675	1
862	713	2
862	714	1
862	719	1
862	723	1
862	727	2
862	740	1
862	778	1
862	779	2
862	795	1
862	1337	2
862	1535	2
863	26	1
864	26	1
865	26	2
866	26	2
867	26	1
868	26	1
869	26	1
870	26	1
871	26	1
871	714	1
872	26	1
872	28	1
872	44	1
872	109	5
872	713	1
872	714	1
872	723	1
872	729	1
872	730	1
872	731	1
872	1535	1
873	26	1
873	713	1
874	26	1
874	713	2
875	26	1
876	26	1
877	26	1
878	26	1
878	27	1
879	26	1
879	27	1
880	26	1
880	27	1
881	26	1
882	26	1
883	26	1
883	38	3
884	26	1
885	26	1
886	26	1
887	26	1
888	26	1
889	27	1
890	27	1
891	27	1
892	27	1
893	27	1
894	27	1
895	27	1
896	27	1
897	27	1
898	27	1
899	27	1
900	27	1
901	27	1
902	27	1
903	27	1
904	27	1
905	27	1
906	27	1
907	27	1
908	27	1
909	27	1
910	27	1
911	27	1
912	27	1
913	27	1
914	27	1
914	330	1
914	445	3
914	447	2
915	27	1
916	27	1
917	27	1
918	27	1
919	27	1
920	27	1
921	27	1
921	28	1
921	30	1
921	110	1
921	111	1
921	237	1
921	238	1
922	28	3
923	28	3
924	28	2
925	28	2
926	28	2
927	28	8
928	28	8
929	28	1
930	28	1
931	28	1
932	28	1
933	28	1
934	28	1
935	28	1
936	28	2
937	28	1
938	28	1
939	28	1
940	28	1
940	724	1
941	28	1
941	30	1
941	109	1
941	724	1
941	1535	1
942	28	1
943	28	1
944	28	1
945	28	1
946	28	2
947	28	2
948	28	1
949	28	2
950	28	2
951	28	1
952	28	1
953	28	1
954	28	1
955	28	1
956	28	1
957	28	1
958	28	1
959	28	1
960	28	1
961	28	1
962	28	1
963	28	1
964	29	1
964	30	1
965	29	1
965	44	1
966	29	1
967	29	2
968	29	2
969	29	2
970	29	2
971	29	2
972	29	2
973	29	2
974	29	2
975	29	10
975	30	13
976	29	3
976	30	6
977	29	2
978	29	2
979	29	6
979	30	2
979	725	5
979	726	1
979	727	2
979	728	11
979	729	7
979	732	1
980	29	4
981	29	3
982	29	2
983	29	1
984	29	1
985	29	1
986	29	1
987	29	1
988	29	1
988	931	1
989	29	1
989	30	1
990	29	1
990	30	1
991	29	2
991	30	6
991	723	1
991	725	3
991	726	1
991	730	1
991	732	1
992	29	1
992	44	1
992	109	2
992	723	2
992	1535	2
993	29	1
993	44	1
993	109	3
993	714	2
993	723	2
993	727	1
993	1535	3
994	29	1
995	29	1
996	30	1
997	30	1
998	30	1
999	30	1
1000	30	1
1001	30	1
1002	30	1
1003	30	1
1004	30	1
1005	30	1
1006	30	1
1007	30	1
1007	723	3
1007	726	1
1008	30	1
1009	30	1
1010	30	1
1011	30	1
1012	30	1
1013	30	1
1014	30	1
1015	30	1
1016	30	1
1017	30	1
1018	30	1
1019	30	1
1020	30	1
1020	719	1
1021	30	1
1022	30	1
1023	30	1
1024	30	1
1025	30	1
1025	51	1
1025	378	1
1025	379	1
1025	380	1
1025	882	2
1025	1336	1
1025	1763	2
1025	1768	1
1026	30	1
1027	31	1
1027	37	1
1027	52	1
1027	69	1
1027	93	1
1027	189	1
1027	194	1
1028	31	1
1029	31	1
1029	482	1
1029	547	1
1029	1023	1
1030	31	2
1030	32	1
1030	33	1
1030	35	1
1030	649	2
1030	674	1
1030	1000	1
1030	1573	2
1030	1651	1
1031	31	2
1031	32	1
1031	33	1
1031	452	1
1031	649	2
1031	674	1
1031	1000	1
1031	1573	2
1031	1651	1
1032	31	2
1032	32	1
1032	33	1
1032	452	1
1032	649	2
