1	2	1
1	515	1
1	661	1
2	2	3
2	515	2
2	516	3
2	661	3
3	2	1
3	515	1
3	661	1
4	2	1
4	515	1
4	661	1
4	989	1
5	2	2
5	4	3
5	989	1
6	2	2
6	4	3
7	2	3
8	2	1
8	3	2
8	4	3
8	93	2
8	661	6
8	663	1
8	664	1
8	724	1
8	933	3
9	2	1
9	3	1
10	2	1
10	3	2
11	2	1
11	3	1
12	2	1
12	3	1
13	2	1
13	3	3
14	2	1
14	3	1
15	2	1
15	3	2
16	2	1
16	3	1
17	2	1
17	3	4
18	2	1
18	4	1
18	22	2
18	25	1
18	52	1
18	66	1
18	69	1
18	195	1
18	516	1
18	549	1
18	639	3
18	663	1
18	700	1
18	1024	1
18	1167	3
18	1312	2
18	1313	2
18	1321	2
18	1322	3
18	1459	2
18	1460	2
18	1461	2
18	1462	2
18	1488	1
18	1492	1
18	1655	1
18	1713	2
18	1739	2
18	1752	1
18	1758	2
19	2	2
19	661	1
20	2	2
20	661	1
21	2	1
21	661	1
22	2	1
22	661	1
23	2	1
23	661	1
24	2	1
24	25	1
24	31	4
24	32	3
24	33	3
24	34	3
24	66	3
24	73	2
24	93	1
24	163	1
24	450	1
24	503	2
24	516	1
24	531	1
24	533	1
24	536	1
24	542	2
24	545	1
24	661	1
24	666	1
24	668	1
24	672	1
24	674	2
24	682	1
24	683	1
24	684	2
24	685	1
24	686	1
24	687	1
24	688	1
24	701	1
24	704	1
24	734	2
24	989	3
24	992	3
24	994	1
24	997	1
24	998	1
24	999	1
24	1002	1
24	1005	1
24	1007	1
24	1008	1
24	1009	1
24	1013	1
24	1016	1
24	1018	1
24	1020	1
24	1119	1
24	1120	1
24	1313	2
24	1470	3
24	1479	1
24	1491	1
24	1501	1
24	1615	2
24	1621	1
24	1645	2
24	1654	2
24	1659	1
24	1663	2
24	1665	1
24	1713	3
24	1716	1
24	1739	2
24	1740	1
24	1745	2
24	1758	4
24	1765	2
24	1766	1
25	2	1
25	93	1
25	503	2
25	516	1
25	531	1
25	661	1
25	704	2
25	990	1
25	993	2
25	1018	2
25	1020	2
25	1471	2
25	1647	2
25	1655	2
26	2	1
26	93	1
26	503	1
26	516	1
26	661	1
26	704	1
26	993	1
26	1018	1
26	1020	1
26	1471	1
26	1647	1
26	1655	1
27	2	1
27	5	2
27	25	1
27	31	3
27	32	4
27	33	4
27	34	4
27	93	1
27	101	1
27	141	2
27	163	1
27	450	1
27	478	1
27	504	1
27	516	1
27	527	3
27	530	2
27	533	1
27	536	1
27	542	1
27	543	1
27	625	1
27	661	1
27	666	1
27	668	1
27	672	1
27	674	3
27	675	3
27	682	1
27	683	1
27	684	1
27	685	1
27	686	1
27	687	1
27	688	1
27	692	1
27	701	1
27	719	1
27	734	2
27	828	2
27	985	1
27	989	1
27	992	1
27	994	1
27	997	1
27	998	1
27	999	1
27	1002	1
27	1007	1
27	1012	1
27	1014	1
27	1016	1
27	1018	2
27	1020	2
27	1155	1
27	1470	1
27	1479	1
27	1486	1
27	1491	3
27	1501	1
27	1523	1
27	1524	1
27	1551	1
27	1615	1
27	1621	2
27	1648	1
27	1652	1
27	1655	2
27	1663	1
27	1665	1
27	1713	2
27	1716	1
27	1739	3
27	1752	2
27	1753	2
27	1758	6
27	1766	2
28	2	1
28	662	1
29	2	1
29	662	1
30	2	1
30	662	1
31	2	1
31	662	1
32	2	1
32	662	1
33	2	1
33	662	1
34	2	1
34	662	1
35	3	1
35	662	1
36	3	1
36	662	1
37	3	1
37	528	3
37	662	1
37	923	2
37	924	2
37	925	1
37	928	3
37	990	1
37	1013	1
37	1471	1
37	1652	1
37	1752	1
37	1758	1
38	3	1
38	662	1
39	3	1
39	662	1
40	3	1
40	4	3
41	3	1
41	453	1
41	664	1
41	848	1
41	850	1
41	852	1
41	989	1
42	3	1
42	106	1
42	151	1
42	262	1
42	266	1
42	453	1
42	541	1
42	664	1
42	692	1
42	733	2
42	848	1
42	850	1
42	852	1
42	984	1
42	989	1
42	992	1
42	1336	1
42	1377	2
42	1476	1
43	3	2
44	4	1
44	69	1
44	195	1
44	1312	1
44	1488	1
44	1492	1
44	1713	1
44	1739	1
44	1758	1
45	4	1
45	141	1
45	142	1
45	450	1
45	468	1
45	478	1
45	504	1
45	516	1
45	527	1
45	530	1
45	533	1
45	536	1
45	542	2
45	543	1
45	545	1
45	663	1
45	666	1
45	668	1
45	672	1
45	674	1
45	675	1
45	682	1
45	683	1
45	684	1
45	685	1
45	686	1
45	687	1
45	688	1
45	692	3
45	701	2
45	726	1
45	734	1
45	985	1
45	990	5
45	992	1
45	994	1
45	997	1
45	998	1
45	999	1
45	1002	1
45	1007	1
45	1014	1
45	1471	1
45	1479	1
45	1491	2
45	1551	1
45	1648	1
45	1655	2
45	1714	1
45	1739	2
45	1753	1
45	1758	3
45	1766	3
46	4	1
46	663	1
47	4	2
47	986	1
48	4	2
49	4	2
50	4	2
50	93	3
50	94	1
50	99	1
50	101	1
50	515	2
50	516	1
50	517	1
50	518	1
50	661	2
50	664	3
50	991	2
50	992	1
50	1325	1
50	1471	1
51	4	1
51	1493	3
51	1495	1
52	4	1
52	515	1
52	520	1
52	665	1
53	5	1
53	1480	1
54	5	1
54	1480	1
55	5	2
55	1480	1
55	1487	1
56	5	2
57	5	1
57	891	1
57	903	1
58	5	3
59	5	2
60	5	2
61	5	2
62	5	5
63	5	2
64	5	1
64	816	1
65	5	1
65	675	1
65	1028	1
66	5	1
66	675	1
66	965	1
66	1028	1
67	5	1
67	23	1
67	446	1
67	543	1
67	641	1
67	719	1
67	723	1
67	729	1
67	731	3
67	734	1
67	1203	1
67	1315	2
67	1501	1
67	1652	1
68	5	1
68	6	2
68	166	1
68	167	1
68	168	2
68	169	1
68	172	1
68	173	1
68	176	1
68	177	1
68	419	2
68	421	1
68	422	2
68	891	2
68	897	1
68	899	1
68	900	1
68	903	1
68	906	1
68	908	1
68	914	1
68	1422	1
68	1423	1
68	1424	3
68	1425	1
68	1428	1
68	1435	3
68	1442	1
68	1448	1
68	1480	1
68	1481	4
68	1482	2
68	1487	1
69	6	2
70	6	2
71	6	2
72	6	2
73	6	2
74	6	2
75	6	2
76	6	2
77	6	2
78	6	2
79	6	2
80	6	2
81	6	1
81	902	1
81	1487	1
82	7	1
82	538	1
83	7	3
83	8	2
83	9	3
83	23	2
83	125	4
83	281	2
83	282	1
83	283	1
83	284	2
83	286	1
83	287	1
83	288	1
83	289	1
83	290	1
83	291	1
83	292	1
83	293	1
83	294	1
83	295	1
83	538	7
83	803	2
83	804	2
83	805	3
83	808	2
83	811	2
83	812	2
83	815	5
83	818	2
83	820	2
83	935	1
83	1368	1
83	1369	1
83	1370	1
83	1372	1
83	1374	1
83	1375	1
83	1758	1
84	7	3
84	8	2
84	9	3
84	23	2
84	125	4
84	281	2
84	282	1
84	283	1
84	284	2
84	286	1
84	287	1
84	288	1
84	289	1
84	290	1
84	291	1
84	292	1
84	293	1
84	294	1
84	295	1
84	538	7
84	803	2
84	804	2
84	805	2
84	808	2
84	811	2
84	812	2
84	815	5
84	818	2
84	820	2
84	935	1
84	1368	1
84	1369	1
84	1370	1
84	1372	1
84	1374	1
84	1375	1
84	1758	1
85	7	1
85	538	1
86	7	1
86	538	1
87	7	1
87	8	1
88	7	1
88	8	1
89	7	1
89	8	2
89	10	2
89	18	1
90	7	1
90	8	2
90	10	2
90	18	1
91	7	2
91	8	2
91	9	1
92	7	1
92	8	1
93	7	1
93	8	1
94	7	1
94	8	1
94	10	1
94	21	1
94	1108	1
94	1758	1
95	7	1
95	8	2
95	9	1
95	13	1
95	1758	15
96	7	2
96	8	3
96	9	4
96	10	2
96	11	6
96	12	3
96	15	1
96	22	1
97	7	1
97	23	1
98	7	1
98	125	2
98	281	1
98	282	1
98	283	1
98	284	1
98	286	1
98	287	1
98	288	1
98	289	1
98	291	1
98	293	1
98	294	1
98	538	4
98	803	1
98	804	1
98	808	1
98	811	1
98	815	3
98	1369	1
98	1372	1
98	1375	1
99	7	3
99	9	2
99	23	1
99	125	2
99	281	1
99	282	1
99	283	1
99	284	1
99	286	1
99	287	1
99	288	1
99	289	1
99	291	1
99	293	1
99	294	1
99	308	1
99	538	4
99	803	1
99	804	1
99	805	1
99	807	1
99	808	1
99	809	1
99	810	1
99	811	2
99	812	1
99	815	3
99	1369	1
99	1372	1
99	1375	1
99	1379	1
100	7	1
100	107	1
100	153	1
100	450	1
100	481	1
100	540	1
100	880	1
100	881	1
100	926	1
100	1010	1
100	1399	1
100	1402	1
100	1403	1
100	1479	1
100	1523	1
100	1524	1
100	1653	1
100	1656	1
100	1660	1
100	1751	1
101	7	2
101	9	2
101	23	1
101	805	1
101	807	1
101	809	1
101	810	1
101	811	1
101	812	1
102	7	1
102	8	1
102	10	1
102	820	1
103	7	1
103	1484	1
104	7	1
104	307	1
104	481	1
104	832	1
104	833	1
104	1751	1
105	7	1
105	9	1
106	7	1
106	9	1
107	8	2
107	9	1
108	8	1
108	9	1
108	284	1
108	747	1
108	759	1
108	1017	1
108	1030	1
108	1037	1
108	1527	1
108	1660	1
108	1758	1
109	8	1
109	9	1
110	8	1
110	9	1
111	8	3
111	10	1
111	17	1
111	22	2
112	8	2
112	10	2
112	15	1
113	8	1
113	10	1
114	8	4
114	20	1
114	21	1
115	8	3
116	8	2
117	8	1
117	10	1
118	8	1
118	21	1
119	8	1
119	21	1
120	8	1
120	21	1
121	8	1
121	21	1
122	9	2
122	639	1
122	822	1
122	1488	2
122	1739	1
122	1758	1
123	9	1
123	822	1
123	1313	1
123	1488	1
123	1713	1
123	1739	1
123	1758	2
124	9	1
124	822	1
124	1313	1
124	1488	1
124	1713	1
124	1739	1
124	1758	2
125	9	1
125	23	1
125	1488	1
126	9	1
126	12	1
127	9	2
127	10	2
128	9	1
128	12	1
129	9	1
129	12	1
130	10	1
130	24	1
131	10	1
131	24	1
132	10	2
133	10	1
133	19	1
134	10	1
134	19	1
135	10	1
135	15	2
135	16	1
136	10	1
136	1368	9
137	10	1
137	1368	6
138	10	1
138	1368	2
139	10	1
139	1108	1
139	1758	1
140	10	1
140	281	1
141	10	1
141	935	1
142	10	1
142	21	1
142	816	1
142	817	1
142	818	1
142	935	1
142	1373	1
143	10	1
143	282	1
144	10	1
144	288	2
144	817	1
145	10	1
145	12	1
146	10	2
146	11	3
146	12	2
147	10	1
147	11	4
148	10	1
148	11	3
149	10	1
149	11	2
149	12	1
150	11	3
151	11	1
151	20	1
151	32	1
151	300	1
151	1684	2
151	1705	1
152	11	2
152	12	1
153	11	2
154	11	1
154	1758	1
155	11	1
155	14	1
156	11	1
156	14	1
157	12	1
157	13	1
157	14	1
158	12	1
158	14	1
159	12	1
159	15	1
160	12	1
160	15	1
161	12	1
161	15	1
162	12	1
162	15	1
162	19	1
162	285	3
162	295	2
162	816	6
162	817	4
162	818	9
162	1368	5
162	1373	1
163	12	1
163	816	1
164	12	1
164	816	1
165	13	1
165	14	1
166	13	1
166	14	1
167	13	2
168	13	2
169	13	1
169	43	1
169	61	2
169	129	1
169	213	2
169	220	1
169	262	9
169	263	1
169	264	4
169	272	1
169	382	1
169	416	1
169	425	3
169	562	2
169	565	3
169	566	1
169	581	1
169	593	1
169	920	1
169	1025	1
